#CODE;ENGLISH;;;;;;;;;;;;x
DR_bretonnia_become_knight_battle;The enemy is flanking! You rallied some men around you and organized a great counter-charge, breaking the flanking enemies. A deed worthy of a Knight of the Realm!;L'ennemi a tenté de vous prendre par les flancs. Vous avez rallié de nombreux hommes et avez excellé durant les combats. Un chevalier offre de vous oindre sur le champ !;;;¡Nos flanquean! Tras reunir a algunos hombres a tu alrededor y destacar durante los combates, uno de los caballeros se ofrece a ungirte en el acto!;;;;;;;;;;;;x
EVTOPTADR_bretonnia_become_knight;Finally, some recognition of my abilities. For the Lady and the King!;Enfin un peu de reconnaissance pour mes capacités, je serai un fameux chevalier !;;;¡Al fin un reconocimiento de mis capacidades, seré un caballero famoso!;;;;;;;;;;;;x
EVTOPTCDR_bretonnia_become_knight;May the Lady guide my path!;;;;;;;;;;;;x
tntch;Believed in Me;;;;;;;;;;;;x
DR_bretonnia_tournament1011T;The Finals;;;;;;;;;;;;x
DR_bretonnia_tournament1011;You were able to make it into the finals. Although, the tournament and its ups and downs, you feel ready to win the whole thing!;;;;;;;;;;;;x
DR_bretonnia_tournament1011A;I will be victorious!;;;;;;;;;;;;x
DR_bretonnia_tournament1012;You were able to make it into the finals. The tournament favourite [From.GetTitledFirstName] made it into the finals as expected. All eyes will be fixated on you and the monster they call [From.GetFirstNameWithNick].;;;;;;;;;;;;x
DR_bretonnia_tournament1012A;Time to fight fate.;;;;;;;;;;;;x
DR_bretonnia_tournament1100;[From.GetTitledFirstName] dodged your strike and rushed in from the side. [From.GetTitledFirstName] managed to strike you with a swift and powerful blow.;;;;;;;;;;;;x
DR_bretonnia_tournament1100A;I am hit.;;;;;;;;;;;;x
DR_bretonnia_tournament1100B;That bastard managed to cut me.;;;;;;;;;;;;x
DR_bretonnia_tournament1100C;I have been knocked off my horse.;;;;;;;;;;;;x
tnt_counter_attack;Your opponent charges back at you.;;;;;;;;;;;;x
tnt_final;Final clash that will determine the winner;;;;;;;;;;;;x
DR_bretonnia_tournament1300;[From.GetTitledFirstName] stops [From.GetHerHis] might stallion. You and [From.GetTitledFirstName] glare at each other for a good second. You both know that the next clash will be the determine the victor. Your horse's hooves glide through the sand and your grip tightens.\n\nFor sixty days, you and the greatest warriors of [TopLiege.Root.PrimaryTitle.GetFullName] have been giving your all in the arena. Every melee you have won will mean nothing, if you were to fall right now. This one final clash will determine your position in the history books.\n\nOne on one, the stage is set, this is your moment.;;;;;;;;;;;;x
DR_bretonnia_tournament1300A;The glory will be mine!;;;;;;;;;;;;x
DR_bretonnia_tournament1300T;Final Showdown;;;;;;;;;;;;x
DR_bretonnia_tournament1013;It is time for the finals! Who will win the tournament?\n\n\n[FromFrom.GetTitledFirstName], the overwhelming crowd favourite?\nOr [From.GetTitledFirstName], the underdog who have been absolutely killing in the melee.\n\nPlace your bets now! Cheer for your champion! And please hold on to your hats!\n\n\nLet the Finals Commence!;;;;;;;;;;;;x
DR_bretonnia_tournament1013A;Bet on the favourite, [FromFrom.GetFirstNameWithNick];;;;;;;;;;;;x
DR_bretonnia_tournament1013B;Bet on the underdog, [From.GetFirstNameWithNick];;;;;;;;;;;;x
DR_bretonnia_tournament1013C;Cheer for [FromFrom.GetFirstNameWithNick]!;;;;;;;;;;;;x
DR_bretonnia_tournament1013D;Cheer for [From.GetFirstNameWithNick]!;;;;;;;;;;;;x
DR_bretonnia_tournament1013E;Just cheer on!;;;;;;;;;;;;x
DR_bretonnia_tournament1014T;The Results;;;;;;;;;;;;x
DR_bretonnia_tournament1014;The final match was undoubtedly enjoyable and adding a little gambling to the mix made brought it to another level.;;;;;;;;;;;;x
DR_bretonnia_tournament1014A;Money!;;;;;;;;;;;;x
DR_bretonnia_tournament1014B;I am a great gambler.;;;;;;;;;;;;x
DR_bretonnia_tournament1014C;Maybe I will win some money next time.;;;;;;;;;;;;x
tntmr;Cheered On;;;;;;;;;;;;x
tntmr_desc;The crowd is cheering for this character to win the finals.;;;;;;;;;;;;x
EVTDESC70034;[From.GetTitledName] has been crowned the winner of the grand tournament.;;;;;;;;;;;;x
EVTDESC70035;[From.GetTitledName]'s bravery won [From.GetHerHim] second place in the grand tournament.;;;;;;;;;;;;x
holding_epic_tournament;Holding a Tournament;;;;;;;;;;;;x
tournament_winner;Tournament Winner;;;;;;;;;;;;;x,, ,,,,;;;;;;;;;;;;;
tournament_winner_desc;This character has won a prestigious tournament.;;;;;;;;;;;;;x,, ,,,,;;;;;;;;;;;;;
tournament_holder;Tournament Holder;;;;;;;;;;;;;x,, ,,,,;;;;;;;;;;;;;
tournament_holder_desc;This character loves tournaments and loves organising one even more.;;;;;;;;;;;;x
EVTDESCtourney.1;The ravens are ready to be sent forth notifying Knights and Lords alike of the Tourney of [Root.Capital.GetName]. How big shall this tourney be?;;;;;;;;;;;;;x
EVTOPTAtourney.1;A small local tourney will suffice;;;;;;;;;;;;;x
TOOLTIPtourney.1LOCAL;Knights and Lords residing near [Root.Capital.GetName] are invited\n;;;;;;;;;;;;;x
EVTOPTBtourney.1;A larger regional tourney;;;;;;;;;;;;;x
TOOLTIPtourney.1REGIONAL;All Knights and Lords of [This.GetName] are invited\n;;;;;;;;;;;;;x
EVTOPTCtourney.1;A grand tourney for all the realm!;;;;;;;;;;;;;x
TOOLTIPtourney.1GRAND;All Knights and Lords of the realm are invited\n;;;;;;;;;;;;;x
EVTOPTDtourney.1;I don't want to hold a tourney after all;;;;;;;;;;;;;x
EVTDESCtourney.2A;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to participate in the tourney of [From.Capital.GetName], where the Knights residing near [From.Capital.GetName] shall test their mettle.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTDESCtourney.2B;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to participate in the tourney of [From.Capital.GetName], where the best Knights and Lords of [tourney_kingdom.GetName] shall be invited to compete.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTDESCtourney.2C;[Root.GetTitledFirstName] [Root.GetOnlyDynastyName], I hereby invite you to participate in the Grand Tourney of [From.Capital.GetName], where the the finest Knights and Lords of all the realm shall be invited to find out who is the most gallant and able knight in the land.\n\n Regards,\n[From.GetFirstName] [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTOPTC70000;This is below me;C'est au-dessous de mon niveau.;;;Está por debajo de mi nivel.;;;;;;;;;x
TOURNAMENTTITLE2;Tourney of [From.Capital.GetName];Tournoi de [From.Capital.GetName];;;Torneo de [From.Capital.GetName];;;;;;;;;x
TOURNAMENTTITLE3;Tourney of [Root.Capital.GetName];Tournoi de [Root.Capital.GetName];;;Torneo de [Root.Capital.GetName];;;;;;;;;x
TOOLTIPEVTOPTBarchery.2;You shall be informed of the results of all match-ups in the final rounds.;Vous serez informé de tous les résultats des duels dans les phases finales.;;;Usted será informado de los resultados de todos los emparejamientos en las rondas finales.;;;;;;;;;x
hold_a_epic_tournament_LP;Hold a Grand Tourney of [Root.Capital.GetName];Organiser un Grand Tournoi à [Root.Capital.GetName];;;Organizar un Gran Torneo en [Root.Capital.GetName];;;;;;;;;x
hold_a_epic_tournament_LP_desc;Let us hold a tournament the like of which is only rumoured. All Knights and Lords of the realm will gather at [Root.Capital.GetName];Permettez-nous d'organiser un tournoi comme nul pareil. Tous les Chevaliers et les Seigneurs du Royaume se rassembleront à [Root.Capital.GetName].;;;Organizaremos un Torneo que será recordado hasta el fin de los dias.  Todos los caballeros y Lords del Reino se daran cita en [Root.Capital.GetName];;;;;;;;;x
hold_a_epic_tournament_high_lord;Hold a regional Tourney;Organiser un Tournoi Régional;;;Organizar un Toreno Regional;;;;;;;;;x
hold_a_epic_tournament_high_lord_desc;Let us hold a jousting tournament for the Knights and Lords of our region in [Root.Capital.GetName];Permettez-nous d'organiser une joute pour les Chevaliers et Seigneurs de notre région à [Root.Capital.GetName].;;;Organizaremos un Torneo en el que se daran cita los caballeros y Lords de la región en [Root.Capital.GetName];;;;;;;;;x
tournament_invite_1;Let all Knights and Lords of the region be invited;Permettez à tous les Chevaliers et Seigneurs de la région d'être invités.;;;Permite que todos los caballeros y Lords de la región sean invitados;;;;;;;;;x
hold_a_epic_tournament_lord;Hold a local Tourney;Organiser un Tournoi Local;;;Organizar un Torneo Local;;;;;;;;;x
hold_a_epic_tournament_lord_desc;Let us hold a small tournament for local Knights and Lords in [Root.Capital.GetName];Permettez-nous d'organiser un tournoi pour les Chevaliers et les Lords des environs à [Root.Capital.GetName].;;;Organizaremos un Torneo en el que se daran cita los caballero y Lords locales;;;;;;;;;x
tournament_invite_2;Let all local Knights and Lords be invited;Permettez à tous les Chevaliers et Seigneurs des environs d'être invités.;;;Permite que todos los caballeros y Lords locales sean invitados;;;;;;;;;x
grand_tourny_1st_1;Grand Tournament Victories: 1;Victoires Grand Tournoi: 1;;;Victorias en Gran Torneo: 1;;;;;;;;;x
grand_tourny_1st_2;Grand Tournament Victories: 2;Victoires Grand Tournoi: 2;;;Victorias en Gran Torneo: 2;;;;;;;;;x
grand_tourny_1st_3;Grand Tournament Victories: 3;Victoires Grand Tournoi: 3;;;Victorias en Gran Torneo: 3;;;;;;;;;x
grand_tourny_1st_4;Grand Tournament Victories: 4;Victoires Grand Tournoi: 4;;;Victorias en Gran Torneo: 4;;;;;;;;;x
grand_tourny_1st_5;Grand Tournament Victories: 5+;Victoires Grand Tournoi: 5+;;;Victorias en Gran Torneo: 5+;;;;;;;;;x
grand_tourny_2nd_1;Grand Tournament Second Places: 1;Secondes places Grand Tournoi: 1;;;Segundas plazas en Gran Torneo: 1;;;;;;;;;x
grand_tourny_2nd_2;Grand Tournament Second Places: 2;Secondes places Grand Tournoi: 2;;;Segundas plazas en Gran Torneo: 2;;;;;;;;;x
grand_tourny_2nd_3;Grand Tournament Second Places: 3;Secondes places Grand Tournoi: 3;;;Segundas plazas en Gran Torneo: 3;;;;;;;;;x
grand_tourny_2nd_4;Grand Tournament Second Places: 4;Secondes places Grand Tournoi: 4;;;Segundas plazas en Gran Torneo: 4;;;;;;;;;x
grand_tourny_2nd_5;Grand Tournament Second Places: 5+;Secondes places Grand Tournoi: 5+;;;Segundas plazas en Gran Torneo: 5+;;;;;;;;;x
grand_tourny_3rd_1;Grand Tournament Third Places: 1;Troisièmes places Grand Tournoi: 1;;;Terceras plazas en Gran Torneo: 1;;;;;;;;;x
grand_tourny_3rd_2;Grand Tournament Third Places: 2;Troisièmes places Grand Tournoi: 2;;;Terceras plazas en Gran Torneo: 2;;;;;;;;;x
grand_tourny_3rd_3;Grand Tournament Third Places: 3;Troisièmes places Grand Tournoi: 3;;;Terceras plazas en Gran Torneo: 3;;;;;;;;;x
grand_tourny_3rd_4;Grand Tournament Third Places: 4;Troisièmes places Grand Tournoi: 4;;;Terceras plazas en Gran Torneo: 4;;;;;;;;;x
grand_tourny_3rd_5;Grand Tournament Third Places: 5+;Troisièmes places Grand Tournoi: 5+;;;Terceras plazas en Gran Torneo: 5+;;;;;;;;;x
normal_tourny_1st_1;Regional Tournament Victories: 1;Victoires Tournoi Régional: 1;;;Victorias en Torneo Regional: 1;;;;;;;;;x
normal_tourny_1st_2;Regional Tournament Victories: 2;Victoires Tournoi Régional: 2;;;Victorias en Torneo Regional: 2;;;;;;;;;x
normal_tourny_1st_3;Regional Tournament Victories: 3;Victoires Tournoi Régional: 3;;;Victorias en Torneo Regional: 3;;;;;;;;;x
normal_tourny_1st_4;Regional Tournament Victories: 4;Victoires Tournoi Régional: 4;;;Victorias en Torneo Regional: 4;;;;;;;;;x
normal_tourny_1st_5;Regional Tournament Victories: 5+;Victoires Tournoi Régional: 5+;;;Victorias en Torneo Regional: 5+;;;;;;;;;x
normal_tourny_2nd_1;Regional Tournament Second Places: 1;Secondes places Tournoi Régional: 1;;;Segundas plazas en Torneo Regional: 1;;;;;;;;;x
normal_tourny_2nd_2;Regional Tournament Second Places: 2;Secondes places Tournoi Régional: 2;;;Segundas plazas en Torneo Regional: 2;;;;;;;;;x
normal_tourny_2nd_3;Regional Tournament Second Places: 3;Secondes places Tournoi Régional: 3;;;Segundas plazas en Torneo Regional: 3;;;;;;;;;x
normal_tourny_2nd_4;Regional Tournament Second Places: 4;Secondes places Tournoi Régional: 4;;;Segundas plazas en Torneo Regional: 4;;;;;;;;;x
normal_tourny_2nd_5;Regional Tournament Second Places: 5+;Secondes places Tournoi Régional: 5+;;;Segundas plazas en Torneo Regional: 5+;;;;;;;;;x
normal_tourny_3rd_1;Regional Tournament Third Places: 1;Troisèmes places Tournoi Régional: 1;;;Terceras plazas en Torneo Regional: 1;;;;;;;;;x
normal_tourny_3rd_2;Regional Tournament Third Places: 2;Troisèmes places Tournoi Régional: 2;;;Terceras plazas en Torneo Regional: 2;;;;;;;;;x
normal_tourny_3rd_3;Regional Tournament Third Places: 3;Troisèmes places Tournoi Régional: 3;;;Terceras plazas en Torneo Regional: 3;;;;;;;;;x
normal_tourny_3rd_4;Regional Tournament Third Places: 4;Troisèmes places Tournoi Régional: 4;;;Terceras plazas en Torneo Regional: 4;;;;;;;;;x
normal_tourny_3rd_5;Regional Tournament Third Places: 5+;Troisèmes places Tournoi Régional: 5+;;;Terceras plazas en Torneo Regional: 5+;;;;;;;;;x
small_tourny_1st_1;Small Tournament Victories: 1;Victoires Petit Tournoi: 1;;;Victorias en Pequeño Torneo: 1;;;;;;;;;x
small_tourny_1st_2;Small Tournament Victories: 2;Victoires Petit Tournoi: 2;;;Victorias en Pequeño Torneo: 2;;;;;;;;;x
small_tourny_1st_3;Small Tournament Victories: 3;Victoires Petit Tournoi: 3;;;Victorias en Pequeño Torneo: 3;;;;;;;;;x
small_tourny_1st_4;Small Tournament Victories: 4;Victoires Petit Tournoi: 4;;;Victorias en Pequeño Torneo: 4;;;;;;;;;x
small_tourny_1st_5;Small Tournament Victories: 5+;Victoires Petit Tournoi: 5+;;;Victorias en Pequeño Torneo: 5+;;;;;;;;;x
small_tourny_2nd_1;Small Tournament Second Places: 1;Secondes places Petit Tournoi: 1;;;Segundas plazas en Pequeño Torneo: 1;;;;;;;;;x
small_tourny_2nd_2;Small Tournament Second Places: 2;Secondes places Petit Tournoi: 2;;;Segundas plazas en Pequeño Torneo: 2;;;;;;;;;x
small_tourny_2nd_3;Small Tournament Second Places: 3;Secondes places Petit Tournoi: 3;;;Segundas plazas en Pequeño Torneo: 3;;;;;;;;;x
small_tourny_2nd_4;Small Tournament Second Places: 4;Secondes places Petit Tournoi: 4;;;Segundas plazas en Pequeño Torneo: 4;;;;;;;;;x
small_tourny_2nd_5;Small Tournament Second Places: 5+;Secondes places Petit Tournoi: 5+;;;Segundas plazas en Pequeño Torneo: 5+;;;;;;;;;x
small_tourny_3rd_1;Small Tournament Third Places: 1;Troisièmes places Petit Tournoi: 1;;;Terceras plazas en Pequeño Torneo: 1;;;;;;;;;x
small_tourny_3rd_2;Small Tournament Third Places: 2;Troisièmes places Petit Tournoi: 2;;;Terceras plazas en Pequeño Torneo: 2;;;;;;;;;x
small_tourny_3rd_3;Small Tournament Third Places: 3;Troisièmes places Petit Tournoi: 3;;;Terceras plazas en Pequeño Torneo: 3;;;;;;;;;x
small_tourny_3rd_4;Small Tournament Third Places: 4;Troisièmes places Petit Tournoi: 4;;;Terceras plazas en Pequeño Torneo: 4;;;;;;;;;x
small_tourny_3rd_5;Small Tournament Third Places: 5+;Troisièmes places Petit Tournoi: 5+;;;Terceras plazas en Pequeño Torneo: 5+;;;;;;;;;x
EVTDESC70052;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has been crowned the winner of [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName]'s tournament.;[FromFrom.GetTitle] [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] a été couronné vainqueur du tournoi de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] ha sido coronodado vencedor del Torneo de [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName].;;;;;;;;;x
EVTDESC70054;A previously unknown hedge knight has been crowned the winner of my tourney, perhaps I should take him into my service?;Un chevalier errant auparavant inconnu a été couronné vainqueur de mon tournoi. Peut-être devrais-je le prendre à mon service ?;;;Un caballero errante hasta ahora desconocido ha sido coronado como el ganador de mi torneo, tal vez debería llevarlo a mi corte;;;;;;;;;x
EVTDESC70055;A previously unknown hedge knight has won second place at my tourney, perhaps I should take him into my service?;Un chevalier errant auparavant inconnu a remporté la seconde place de mon tournoi. Peut-être devrais-je le prendre à mon service ?;;;Un caballero errante hasta ahora desconocido ha quedado en segudo lugar en mi torneo, tal vez debería llevarlo a mi corte;;;;;;;;;x
EVTDESC70056;A previously unknown hedge knight has won third place at my tourney, perhaps I should take him into my service?;Un chevalier errant auparavant inconnu a remporté la troisième place de mon tournoi. Peut-être devrais-je le prendre à mon service ?;;;Un caballero errante hasta ahora desconocido ha quedado en tercer lugar en mi torneo, tal vez debería llevarlo a mi corte;;;;;;;;;x
EVTOPTA70054;Hedge Knights don't belong here;Les Chevaliers Errants n'ont rien à faire ici.;;;Los caballeros errantes no tienen hueco aquí.;;;;;;;;;x
EVTOPTB70054;I shall welcome him;Je l'accueillerai.;;;Voy a darle la bienvenida;;;;;;;;;x
opinion_queen_love_beauty;Queen of Love and Beauty;Reine d'amour et de beauté;;;Reina del amor y la belleza;;;;;;;;;x
opinion_queen_love_beauty_chosen;My Queen of Love and Beauty;Ma reine d'amour et de beauté;;;Elegir a la Reina del amor y la belleza;;;;;;;;;x
EVTTOOLTIP70057;will be most pleased;sera enchantée;;;Sera complacido;;;;;;;;;x
EVTDESC70053;As winner of the Tourney of [From.Capital.GetName] I have the honour of selecting the Queen of Love and Beauty for the tournament.;En tant que vainqueur du Tournoi de [From.Capital.GetName] j'ai l'honneur de choisir la reine d'amour et de beauté du tournoi.;;;Como ganador del Torneo de [From.Capital.GetName] tengo el honor de elegir a la Reina del Amor y la belleza de este Torneo.;;;;;;;;;x
EVTOPT70053SPOUSE;Of course my fair [Root.Spouse.GetFirstName] is my queen;Il est évident que ma chère [Root.Spouse.GetFirstName] est ma reine;;;;;;;;;;;;x
EVTOPT70053BETROTHED;My beloved betrothed shall have this honour;Ma bien-aimée fiancée aura cet honneur;;;;;;;;;;;;x
EVTOPT70053LOVER;My lover is my true queen;Mon amante est ma véritable reine;;;;;;;;;;;;x
EVTOPTA70053;She is truely a beauty;Elle est réellement une beauté.;;;Ella es verdaderamente hermosa;;;;;;;;;x
EVTOPTB70053;She is of a great family;Elle est d'une grande famille.;;;Ella es de un gran Dinastia;;;;;;;;;x
EVTOPTC70053;She is my love;C'est mon amour.;;;Ella es mi amor;;;;;;;;;x
EVTOPTD70053;Hmm, she will do;Hmm, cela ira.;;;Hmm, ella servira;;;;;;;;;x
EVTDESC70057;A great honour has been bestowed upon me, [From.GetTitledFirstName] [From.GetOnlyDynastyName] has chosen me as Queen of Love and Beauty for the Tourney of [FromFrom.Capital.GetName]!;Un grand honneur m'a été accordé, [From.GetTitle] [From.GetFirstName] [From.GetOnlyDynastyName] m'a choisie comme Reine d'Amour et de Beauté du Tournoi de [FromFrom.Capital.GetName] !;;;Es un gran honor y privilegio que, [From.GetTitledFirstName] [From.GetOnlyDynastyName] me haya elegido como Reina del amor y la belleza del Torneo de [FromFrom.Capital.GetName];;;;;;;;;x
EVTOPTA70057;How wonderful!;Que c'est merveilleux !;;;¡Que maravilloso!;;;;;;;;;x
EVTDESC70058;As victor of my tourney, [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] has the honour of choosing the Queen of Love and Beauty. So [FromFrom.GetSheHe] has decided to crown [From.GetFirstName] [From.GetOnlyDynastyName] as [FromFrom.GetHerHis] Queen.;En tant que vainqueur de mon tournoi, [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a eu l'honneur de choisir la reine d'amour et de beauté. [FromFrom.GetSheHeCap] a décidé de couronner [From.GetFirstName] [From.GetOnlyDynastyName] comme sa reine.;;;[From.GetFirstName] [From.GetOnlyDynastyName] ha sido coronada Reina del Amor y la Belleza de mi Torneo.;;;;;;;;;x
EVTOPTA70058;A good choice;Un bon choix.;;;Una buena elección;;;;;;;;;x
EVTDESC70050;A fellow competitor, noticing your brave performance in the lists, has offered to knight you in recognition of this.;Un compétiteur, ayant remarqué votre bravoure dans les lices, a proposé de vous adouber.;;;Un competidor, mostrando su valentía en las listas, ha solicitado ser nombrado caballero, en reconocimiento.;;;;;;;;;x
EVTOPTA70050;I deserve this;Je le mérite.;;;Merezco esto.;;;;;;;;;x
EVTOPTB70050;No thanks;Non merci.;;;No gracias.;;;;;;;;;x
EVTDESC70051;For his solid performance in the lists, [From.GetTitledFirstName] [From.GetOnlyDynastyName] has been knighted by a fellow competitor.;Pour ses performances dans les lices, [From.GetFirstName] [From.GetOnlyDynastyName] a été fait chevalier par un des compétiteurs.;;;Por una gran muestra de valentía, [From.GetTitledFirstName] [From.GetOnlyDynastyName] ha sido nombrado caballero.;;;;;;;;;x
EVTOPTA70051;A good performance indeed;Une bonne performance en effet.;;;Una gran muestra, sin duda.;;;;;;;;;x
EVTDESC70060;My death sadly means the tourney has to be cancelled;Ma mort signifie malheusement que le tournoi doit être annulé.;;;Mi muerte significa que el Torneo debe ser cancelado;;;;;;;;;x
EVTOPTA70060;Do I really care now?;Je m'en fiche désormais.;;;¿Realmente importa ahora?;;;;;;;;;x
EVTDESC70059;As victor of the Tourney of [From.Capital.GetName], [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] has the honour of choosing the Quuen of Love and Beauty. So [FromFromFrom.GetSheHe] has decided to crown [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] as [FromFromFrom.GetHerHis] Queen.;En tant que vainqueur du tournoi de [From.Capital.GetName], [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] a eu l'honneur de choisir la reine d'amour et de beauté. [FromFromFrom.GetSheHeCap] a décidé de couronner [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] comme sa reine.;;;[From.GetFirstName] [From.GetOnlyDynastyName] ha sido coronada Reina del Amor y la Belleza por el ganador del Torneo de [From.Capital.GetName];;;;;;;;;x
opinion_potential_tourny_rival;Potential Tourney Rival;Potentiel rival en tournoi;;;Rival potencial en el Torneo;;;;;;;;;x
EVTOPTD70000;No, don't bother me about tourneys again!;Non, ne me dérangez pas à nouveau à propos de tournois !;;;No, no me molestes sobre torneos otra vez;;;;;;;;;x
EVTOPTA70052;[FromFrom.GetSheHeCap] truly deserves it!;[FromFrom.GetSheHeCap] le mérite vraiment !;;;Realmente lo merece;;;;;;;;;x
EVTDESC70061;During the tourney feasts [From.GetTitledFirstName] [From.GetOnlyDynastyName] was heard to boast how many more jousts [From.GetSheHe] has won than you, and then went on to openly declare that [From.GetSheHe] would vanquish you in the lists, mocking your prowess all the while. Shall I let this stand?;Durant le festin organisé pour le tournoi, [From.GetTitledFirstName] [From.GetOnlyDynastyName] s'est vanté d'avoir remporté bien plus de titres que vous, puis [From.GetSheHe] a décrit comment [From.GetSheHe] vous vaincrait dans les lices lors de ce tournoi. Le laisserai-je faire?;;;Durante las fiestas del torneo un compañero competidor se le oyó jactarse de cuantos títulos más ha ganado, a continuación, pasó a describir cómo te vencería en las listas. ¿Debo dejar que se ria sin más?;;;;;;;;;x
EVTOPTA70061;[From.GetSheHeCap] merely jests;Ce n'était que de simples plaisanteries.;;;Él simplemente bromea;;;;;;;;;x
EVTOPTB70061;I will show [From.GetHerHim];Je vais lui montrer.;;;Yo le enseñaré;;;;;;;;;x
EVTOPTC70061;That's it! I challenge you to single combat!;Très bien ! Je vous défie en combat singulier !;;;¡Ya esta bien! ¡ Te desafio a un duelo!;;;;;;;;;x
EVTTOOLTIP70062;will become your rival;va devenir votre rival;;;se convertira en tu rival;;;;;;;;;x
EVTTOOLTIP70063;will be challenged to a duel;va être défié en duel;;;sera desafiado a un duelo;;;;;;;;;x
EVTDESC70062;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly the inept [From.GetTitledFirstName] [From.GetOnlyDynastyName]. [From.GetSheHeCap] did not seem happy with the goading, and appears to bear a grudge now...;Durant le festin organisé pour le tournoi, j'ai plaisanté avec quelques compagnons sur la façon dont j'ai terrassé mes adversaires dans les lices, et particulièrement l'inepte [From.GetTitledFirstName] [From.GetOnlyDynastyName]. [From.GetSheHeCap] semble avoir une dent contre moi maintenant...;;;Durante las fiestas de torneo estaba bromeando con algunos compañeros sobre cómo me venzo a mis oponentes en las listas, sobre todo un caballero que tiene menos títulos que yo. Él parece guardar rencor ahora …;;;;;;;;;x
EVTOPTA70062;I will dominate [From.GetHerHim];Je vais le(a) battre.;;;Voy a luchar.;;;;;;;;;x
EVTDESC70063;During the tourney feasts I was jesting with some companions about how I'd vanquish my opponents in the lists, particularly the inept [From.GetTitledFirstName] [From.GetOnlyDynastyName]. After this goading, [From.GetSheHe] proceeded to walk calmly across the hall and threw [From.GetHerHis] glove full in my face, challenging me to single combat!;Durant le festin organisé pour le tournoi, j'ai plaisanté avec quelques compagnons sur la façon dont j'ai terrassé mes adversaires dans les lices, et particulièrement [From.GetTitledFirstName] [From.GetOnlyDynastyName] qui a moins de titres que moi. [From.GetSheHe] s'est levé et a traversé la grande salle avant de me jeter son gant au visage, me défiant en combat singulier !;;;Durante las fiestas de torneo estaba bromeando con algunos compañeros sobre cómo me venzo a mis oponentes en las listas, particularmente [From.GetFirstName] [From.GetOnlyDynastyName] quien tiene menos títulos que yo. A continuación, caminó con calma a través del pasillo y lanzó su guante de lleno en mi cara, ¡me reto a un combate singular!;;;;;;;;;x
EVTOPTA70063;I apologise profusely;Je lui présente mes excuses.;;;Le presento mis disculpas;;;;;;;;;x
EVTOPTB70063;I accept!;J'accepte !;;;¡Acepto!;;;;;;;;;x
EVTTOOLTIP70069;The duel will end inconclusively;Le duel ne sera pas concluant.;;;El duelo termina sin resultados;;;;;;;;;x
EVTDESC70064;The hall fell silent as your glove fell to the floor after you threw it square in [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s face. [From.GetSheHeCap] looked panicked before [From.GetSheHe] backed down and apologised profusely for [From.GetHerHis] dishonourable words.;Un silence de mort s'est abattu sur la grande salle au moment où votre gant a atteint avec force le visage de [From.GetTitledFirstName] [From.GetOnlyDynastyName]. Vous pouviez lire l'affolement dans son regard avant qu'[From.GetSheHe] ne cède et vous fasse ses plus plates excuses pour ses calomnies.;;;La sala quedo enmudecida cuando le golpeas con un guante en la cara de  [From.GetTitledFirstName] [From.GetOnlyDynastyName]. Con el miedo en sus ojos, se disculpo de tal mañas y deshonestas palabras contra ti.;;;;;;;;;x
EVTOPTA70064;Good;Bien;;;Bien;;;;;;;;;x
EVTDESC70065;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] accepted my challenge to single combat, and I proceeded to vanquish [FromFrom.GetHerHim] comfortably, no-one will mock me now.;[FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] a accepté mon défi et m'a affronté en combat singulier. Je l'ai vaincu promptement, personne n'osera plus me railler désormais.;;;[From.GetTitledFirstName] [From.GetOnlyDynastyName] acepto mi desafio a un duelo, y le venci comodamente, ahora nadie se burlará de mi.;;;;;;;;;x
